"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
10/3/17 5:12 PM,"Lynn K",8.3433206607447654E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @vivoenergykenya: Vivo Energy Executive Vice President, David Muriithi giving his remarks at the launch of #Mpesa1Tap at Shell Ridgeways…",,,29.0,9.1515754385241702E17
10/3/17 5:12 PM,"Audrey Portugalete",4.21599616E8,"Espanto2001",3.978134838E9,"en","<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>","@Espanto2001 HEY HEY HEY I BOUGHT VIVO V7+",,,0.0,9.1515749313477837E17
10/3/17 5:11 PM,"Transporter",1.10523857E9,,-1.0,"en","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","chimay gold #vivo! #ikebukuro #craftbeer #belgium #chimay #trapist #theargoodbeerhunter… https://t.co/Uu3Xih5avq",,,0.0,9.1515731499019878E17
10/3/17 5:10 PM,"Vijay [NO2X]",1.9864994E7,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @EricTopol: Getting #CRISPR genome editing in vivo w/ nanoparticles instead of a viral vector https://t.co/OlrwiOtZ8m @natBME @doudna_la…",,,78.0,9.1515716470387917E17
10/3/17 5:10 PM,"KISS MY ASS Tribute",1.10888862E8,,-1.0,"en","<a href='http://www.facebook.com/twitter' rel='nofollow'>Facebook</a>","Kiss My Ass en vivo en The Roxy Live. Kiss Fest 5, parte 1.(sin editar). https://t.co/Zu8lDpxCkJ",,,1.0,9.1515698084254925E17
10/3/17 5:08 PM,"Phages & Crisprs",2.787454512E9,,-1.0,"en","<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>","CASAAV: A CRISPR-Based Platform for Rapid Dissection of Gene Function In Vivo. https://t.co/cUcAetajT5",,,0.0,9.1515649179072512E17
10/3/17 5:07 PM,"sofi ?",8.0962600766985421E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @Espanto2001: #V7PlusLaunchPH! Yesterday's selfie before being intoduced as VIVO's newest endorsers! ? https://t.co/IxnPHULo8l",,,263.0,9.1515637879205888E17
10/3/17 5:07 PM,"Chayyy ???",3.13846395E9,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @WLRUSSELLOFC: BoybandPH invades SM Megamall for the #VivoClearerSelfieTour
?: @Vivo_Phil https://t.co/VR2MD5LOHX",,,21.0,9.1515636014830387E17
10/3/17 5:07 PM,"sofi ?",8.0962600766985421E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @Espanto2001: So happy to be part of the #VIVO FAMILY! Thank you @Lechgendary! #VIVOClearerMe… https://t.co/ymtWexyrxd",,,325.0,9.1515635589526733E17
10/3/17 5:07 PM,"sofi ?",8.0962600766985421E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @Espanto2001: SO HAPPY TO BE PART OF THE VIVO FAMILY! Thank you for the trust @Lechgendary! https://t.co/vKX1bkf4XP",,,387.0,9.1515633572077568E17
10/3/17 5:07 PM,"Vivo Energy Namibia",2.52059031E9,,-1.0,"en","<a href='http://sproutsocial.com' rel='nofollow'>Sprout Social</a>","Register NOW for the Vivo Energy Namibia Self Defense-infonamibia@vivoenergy.com & learn how to protect yourself when needed.
#vivoequipped",,,0.0,9.151562256077865E17
10/3/17 5:06 PM,"BoybandPH OFFICIAL",3.24796593E9,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @WLRUSSELLOFC: BoybandPH invades SM Megamall for the #VivoClearerSelfieTour
?: @Vivo_Phil https://t.co/VR2MD5LOHX",,,21.0,9.1515620207767552E17
10/3/17 5:05 PM,"Derk Montez ?",7.3065913363286426E17,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","I'm waiting for the announcemnt of the winners of the Vivo V7+ giveaway, hope I'll win??? https://t.co/voyQlyHReg",,,0.0,9.151557503175721E17
10/3/17 5:04 PM,"Edwin Bautista",8.9489435E7,,-1.0,"en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","Good morning! al aire en vivo #elvacilondelagatita @elzol1067fm",,,1.0,9.1515571196912435E17
10/3/17 5:03 PM,"Enrico",3.97950438E8,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @EricTopol: Getting #CRISPR genome editing in vivo w/ nanoparticles instead of a viral vector https://t.co/OlrwiOtZ8m @natBME @doudna_la…",,,78.0,9.1515539997585818E17
10/3/17 5:00 PM,"Miano",2.912635725E9,,-1.0,"en","<a href='https://mobile.twitter.com' rel='nofollow'>Mobile Web (M2)</a>","RT @vivoenergykenya: Vivo Energy Executive Vice President, David Muriithi giving his remarks at the launch of #Mpesa1Tap at Shell Ridgeways…",,,29.0,9.1515453239242752E17
10/3/17 5:00 PM,"Mycobacterium Papers",7.1909747963612774E17,,-1.0,"en","<a href='http://ashleyotter.co.uk' rel='nofollow'>Twitterbot_Mycobacterium</a>","Design, Synthesis and Characterization of N-oxide-containing Heterocycles with In vivo Sterilizing Antitubercular... https://t.co/PUzNhfLu4r",,,1.0,9.1515447665011507E17
10/3/17 4:59 PM,"Vivo Philippines",7.1556034229885747E17,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","The newest #VivoV7Plus is now available nationwide. Be part of the Vivo family and experience the #VivoV7Plus yours… https://t.co/K5GHf3fpY2",,,30.0,9.1515440852196557E17
10/3/17 4:59 PM,"Fortune Foods",2.415504834E9,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","Add fun to your life with this amazing show & add healthiness to your life with Fortune VIVO Diabetes-Care Oil.… https://t.co/EDo2m8btJ0",,,1.0,9.151542888626217E17
10/3/17 4:58 PM,"Rajesh",8.7269086331435827E17,"ImPriyaRaina",8.4262269510370918E17,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@ImPriyaRaina @vijaytelevision @Vivo_India @ikamalhaasan Yep, Chennai times",,,0.0,9.1515397509104845E17
10/3/17 4:56 PM,"?Priya Raina?",8.4262269510370918E17,"ImPriyaRaina",8.4262269510370918E17,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@Rajesh74487 @vijaytelevision @Vivo_India @ikamalhaasan Facebook LA live chat ah",,,0.0,9.151536018985943E17
10/3/17 4:56 PM,"A.K.Mudhol",1.76349282E8,,-1.0,"en","<a href='http://www.facebook.com/twitter' rel='nofollow'>Facebook</a>","I reviewed Vivo V7, Earn Rs.40 per review  #MouthShut #WriteShareWin https://t.co/iEgntJDXzD",,,0.0,9.1515359367788134E17
10/3/17 4:55 PM,"Venecam Studio",3.045060735E9,,-1.0,"en","<a href='http://www.botize.com' rel='nofollow'>Botize</a>","The model _amberwillis_ is now live! En vivo por https://t.co/Qa8P9tVfJz #camgirl #sex #webcam https://t.co/LKThYEfldF",,,0.0,9.1515329156216013E17
