,Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id,sentiment
12,10/5/17 4:11 PM,Priti Nivoriya,7.132803809718436e+17,oppomobileindia,2313218292.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@oppomobileindia #YourBestDiwaliGift.?
#OPPOF3.?
#SelfieExpert. ???
Awesome and beautiful The New� https://t.co/1eKx4E2d0V",,,0.0,9.158670575303555e+17,4
13,10/5/17 4:11 PM,Priya jain,3107588550.0,oppomobileindia,2313218292.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@oppomobileindia So awesome ?
 Diwali Edition  is looking so gorgeous 
#OPPOF3 is my dream phone ??
Biggest wish to� https://t.co/s5tvSHlTWg",,,0.0,9.158669994434272e+17,4
14,10/5/17 4:11 PM,Aneesh V. Chacko,7.02832850190504e+17,aneesh401,7.02832850190504e+17,en,<a href='https://mobile.twitter.com' rel='nofollow'>Mobile Web (M2)</a>,@IamSanjuSamson Not going to respecting 'Nadeem &co '::each batters trying for 200&Vishnu vinod got capacity to dam� https://t.co/lZwUBFybEZ,,,0.0,9.158669940707697e+17,0
15,10/5/17 4:11 PM,CA Kapil Mohan,2431844738.0,sirnarendramodi,8.387714900236819e+17,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@sirnarendramodi Yes u cud hv taken easy path of no action and status quo
Oppo is becuz u took action and they know� https://t.co/XiTe2lgpei",,,0.0,9.158669719415972e+17,4
16,10/5/17 4:10 PM,Priya jain,3107588550.0,oppomobileindia,2313218292.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@oppomobileindia So awesome ?
 Diwali Edition  is looking so gorgeous 
#OPPOF3 is my dream phone ??
Biggest wish to� https://t.co/tQRweFu2IY",,,0.0,9.158668907732664e+17,4
17,10/5/17 4:10 PM,Priti Nivoriya,7.132803809718436e+17,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.158667652545248e+17,4
18,10/5/17 4:10 PM,Priya jain,3107588550.0,oppomobileindia,2313218292.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@oppomobileindia So awesome ?
 Diwali Edition  is looking so gorgeous 
#OPPOF3 is my dream phone ??
Biggest wish to� https://t.co/jii8mM1T3H",,,0.0,9.158667197672979e+17,4
19,10/5/17 4:10 PM,Vishal Chinchore,8.368703121721303e+17,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"I love my dear best great oppo opr team.s memder & T.L.sir ji ?
?
??Great!
?
????????
????????
???????? https://t.co/kSD2qYsRW0",,,0.0,9.158666990977638e+17,4
20,10/5/17 4:09 PM,Jitender Kumar,71740049.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: RT with #YourBestDiwaliGift to win an #OPPOF3 & we will donate Rs. 20 per video towards kids cricket education.
T&C- h�",,,2389.0,9.15866619963859e+17,4
21,10/5/17 4:09 PM,Priti Nivoriya,7.132803809718436e+17,oppomobileindia,2313218292.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@oppomobileindia #YourBestDiwaliGift.
#OPPOF3
#SelfieExpert
Awesome and beautiful The New #OPPOF3DiwalaEdition
Wish� https://t.co/ffInWDqZO3",,,0.0,9.158665166496768e+17,4
22,10/5/17 4:08 PM,Priti Nivoriya,7.132803809718436e+17,oppomobileindia,2313218292.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@oppomobileindia @TimesFreshFace #YourBestDiwaliGift.
#OPPOF3.
#SelfieExpert. 
Awesome and beautiful The New� https://t.co/HaV9nemB40",,,0.0,9.158662776582349e+17,4
23,10/5/17 4:08 PM,ISMA,170584618.0,,-1.0,en,<a href='http://twittbot.net/' rel='nofollow'>twittbot.net</a>,"[HD CAPS] RIO HARYANTO X OPPO F1 & F1 Plus Selfie Expert
link https://t.co/XsxxhlrrO6
#RioHaryanto #RioHaryantoF1",,,0.0,9.15866156132528e+17,0
24,10/5/17 4:07 PM,Brad Oppo Ebooks,8.663893387577549e+17,,-1.0,en,<a href='http://127.0.0.1' rel='nofollow'>brad_oppo_ebooks</a>,pwp been sick and sorry i didnt  because of NTFS I REQUIRE a Windows PC to fix it sometimes.,,,0.0,9.15866010716115e+17,0
25,10/5/17 4:03 PM,Hemang Kothari,3181859096.0,oppomobileindia,2313218292.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@oppomobileindia Thanks please forwad my request software upgrade version in oppo mostly all mobile there is running on nougat,,,0.0,9.158649678400224e+17,4
26,10/5/17 4:01 PM,OPPO Mobile India,2313218292.0,hemang_kothari,3181859096.0,en,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"@hemang_kothari At OPPO, we always strive for customer satisfaction. We have forwarded your feedback to our concerned team.

Rishi
OPPO Care",,,0.0,9.158644569821715e+17,4
27,10/5/17 4:01 PM,Ghafla Kenya,93619360.0,,-1.0,en,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,Complement your style while enjoying top notch efficiency. #OPPOA71KE has got you covered. Just How You Like It� https://t.co/5rqVxCGM4K,,,0.0,9.158643878013256e+17,4
28,10/5/17 4:00 PM,Kenyans.co.ke,38737371.0,,-1.0,en,<a href='http://www.hootsuite.com' rel='nofollow'>Hootsuite</a>,Complement your style while enjoying top notch efficiency. #OPPOA71KE has got you covered. Just How You Like It.� https://t.co/tnKn8jbaRx,,,0.0,9.158641925776259e+17,4
29,10/5/17 3:57 PM,Fanilow1977,1900975693.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @Ros948021: Mayor Khal Asfour of Bankstown: Tell Sister City, Seoul Yangcheon-gu, S. Korea, That We�re Oppo... https://t.co/wTnE8YTtvD v�",,,1.0,9.158636216741928e+17,4
30,10/5/17 3:57 PM,"Jigar Thacker, ????",73240813.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: RT with #YourBestDiwaliGift to win an #OPPOF3 & we will donate Rs. 20 per video towards kids cricket education.
T&C- h�",,,2389.0,9.158636072289773e+17,4
31,10/5/17 3:55 PM,Rajat Mangla  ?,3266231197.0,oppomobileindia,2313218292.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@oppomobileindia Big Wala Congo To you Team Oppo & ur Fans ( Including me ) ?????,,,0.0,9.158631145909944e+17,4
32,10/5/17 3:55 PM,Rajat Mangla  ?,3266231197.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.158629408209715e+17,4
33,10/5/17 3:53 PM,Bruntha Ramani,7.28255822023766e+17,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.158625233073645e+17,4
34,10/5/17 3:53 PM,Hope Divinagracia,9.049455632080978e+17,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @smcyberzone: ?#PROMO: Get a chance to win an OPPO F3 Plus!?? FOLLOW @smcyberzone on Instagram for more details! Join here?? https://t.c�,,,1.0,9.158624145910047e+17,4
35,10/5/17 3:51 PM,RAJESH JAIN,124685042.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.158620846628576e+17,4
36,10/5/17 3:49 PM,Harsha,8.020066977620622e+17,oppomobileindia,2313218292.0,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,@oppomobileindia Beauty ka Beauty oppo F3 camera,,,0.0,9.158614622365327e+17,4
37,10/5/17 3:48 PM,OPPO Mobile India,2313218292.0,AashishDixit31,8.887382524458189e+17,en,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"@AashishDixit31 Dear Ashish, it is priced at 18,990/- INR.

Rishi
OPPO Care",,,0.0,9.158613283796992e+17,4
38,10/5/17 3:46 PM,??oYeb_?h@!kh?,4026681132.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.158608183019274e+17,4
39,10/5/17 3:45 PM,OPPO Mobile India,2313218292.0,anandrajrathod3,7.372716314798529e+17,en,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,@anandrajrathod3 We regret your experience. Please elaborate us your experience through DM so that we can assist yo� https://t.co/LE7lblmwJJ,,,0.0,9.158604597687378e+17,0
40,10/5/17 3:42 PM,??oYeb_?h@!kh?,4026681132.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @OPPOMobileTN: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: http�",,,9.0,9.158598272633405e+17,4
41,10/5/17 3:40 PM,Crisil,3315122568.0,,-1.0,en,<a href='https://mobile.twitter.com' rel='nofollow'>Mobile Web (M2)</a>,"RT @JoshLiaSquad: OPPO shoot ?

? Faye Mosquera https://t.co/0x5bjx7zEd",,,109.0,9.158591190005229e+17,4
42,10/5/17 3:38 PM,Varshal limbachiya,2837168372.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @OPPOCareIN: @varshalnai7 We're delighted to hear that, Varshal ?

Rishi
OPPO Care",,,1.0,9.15858681979224e+17,4
43,10/5/17 3:37 PM,Naina,2376715428.0,,-1.0,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Lite</a>,"RT @OPPOMobileTN: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: http�",,,9.0,9.158585103945153e+17,4
44,10/5/17 3:36 PM,New Technology,8.737165380454973e+17,,-1.0,en,<a href='http://publicize.wp.com/' rel='nofollow'>WordPress.com</a>,"Tech Q&A # 33 Whats app Group,Oppo & Vivo Updates,Best Bluetooth Speakers,SAR Value� https://t.co/s6inOnaYWQ https://t.co/xexcqYwmVg",,,0.0,9.158582048270336e+17,4
45,10/5/17 3:35 PM,Alaksh,400496021.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.158580786160024e+17,4
46,10/5/17 3:32 PM,ANNA ROSSINI,331781734.0,,-1.0,en,<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>,"Mayor Khal Asfour of Bankstown: Tell Sister City, Seoul Yangcheon-gu, S. Korea, That We�re Oppo... https://t.co/C9cAnViwKI via @ChangeItalia",,,0.0,9.15857264279466e+17,4
47,10/5/17 3:32 PM,Confused Forever,406805714.0,,-1.0,en,<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>,"RT @oppomobileindia: RT with #YourBestDiwaliGift to win an #OPPOF3 & we will donate Rs. 20 per video towards kids cricket education.
T&C- h�",,,2389.0,9.158571966168842e+17,4
48,10/5/17 3:31 PM,TNSWorld,8.652737041457029e+17,,-1.0,en,<a href='https://tns.world/' rel='nofollow'>TNS World</a>,"After allowing Chinese smartphone maker Oppo single-brand retail stores, India considers similar approvals for Apple https://t.co/KvhHgxhKfX",,,0.0,9.158570310006209e+17,4
49,10/5/17 3:30 PM,Rushit Shaherawala,7.796439803256709e+17,TechnicalGuruji,3992637442.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@TechnicalGuruji Right!! Oppo nd Vivo..???,,,0.0,9.158567001916047e+17,4
50,10/5/17 3:28 PM,K A V I N,7.472536461826212e+17,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: RT with #YourBestDiwaliGift to win an #OPPOF3 & we will donate Rs. 20 per video towards kids cricket education.
T&C- h�",,,2389.0,9.158561766041025e+17,4
51,10/5/17 3:28 PM,Cyndicat,159000733.0,adamgartrell,44535159.0,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Lite</a>,@adamgartrell @roseannebyrne @BernardKeane Imagine the media shtstorm if they were 'soft on terror' - they can't win on this in oppo,,,0.0,9.15856105997197e+17,4
52,10/5/17 3:27 PM,archana harish,817672554.0,,-1.0,en,<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.158560426506076e+17,4
53,10/5/17 3:27 PM,SHAHNAVAZ HALA,9.15854341356929e+17,,-1.0,en,<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>,"SPECIAL DIWALI DHAMAKA - OFFER 2017
Buy any Wire Nail Machinery Model
Get Extra Benefits
> 15 % Discount on machine� https://t.co/Iu5sSKzYSW",,,0.0,9.15855987579396e+17,4
54,10/5/17 3:27 PM,Android Store,1956040880.0,,-1.0,en,<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>,#news #Oppo #Apple Oppo getting ready to open its own offline stores in India: According to information from�� https://t.co/L1N2U8snEn,,,0.0,9.158558521956595e+17,4
55,10/5/17 3:25 PM,????? ????,2365543466.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.158554925968998e+17,4
56,10/5/17 3:24 PM,Raymondo,717824139.0,,-1.0,en,<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>,"RT @donhutch4: You think u have seen everything on a footy pitch
U18 game in Essex.
The oppo player punches and threatens with acid! They k�",,,12.0,9.15855285398524e+17,4
57,10/5/17 3:24 PM,RoHeeti_45,560323734.0,oppomobileindia,2313218292.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@oppomobileindia As precious as Deepika's Oppo F3 Rose Gold limited edition. ????,,,0.0,9.15855188069462e+17,4
58,10/5/17 3:23 PM,ACCESSORY MARKET,8.702473173239194e+17,,-1.0,en,<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>,"Mobioutlet, #Lcd Display & Touch Screen Digitizer for  #Oppo F1s (White),on #amazon.in
  https://t.co/LkK9yjTjlg",,,0.0,9.158549745123901e+17,4
59,10/5/17 3:23 PM,SMART&PHONE,8.999004950656901e+17,,-1.0,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @GizmoChina: OPPO Gets Nod To Open Its Own Branded Brick &amp; Mortar Stores In India https://t.co/5gn1lLT9KQ https://t.co/xFQJHhzhl3,,,4.0,9.158549349602304e+17,4
60,10/5/17 3:23 PM,Sheela Jain,9.090351580611953e+17,,-1.0,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @oppomobileindia: RT with #YourBestDiwaliGift to win an #OPPOF3 & we will donate Rs. 20 per video towards kids cricket education.
T&C- h�",,,2389.0,9.158548365825923e+17,4
61,10/5/17 3:23 PM,anand raj rathod,7.372716314798529e+17,oppomobileindia,2313218292.0,en,<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>,@oppomobileindia my oppo phone is not working its worst mobile i purchased,,,0.0,9.158548228252672e+17,0
62,10/5/17 3:22 PM,Arpita,7.292457102735114e+17,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: RT with #YourBestDiwaliGift to win an #OPPOF3 & we will donate Rs. 20 per video towards kids cricket education.
T&C- h�",,,2389.0,9.158545936820593e+17,4
63,10/5/17 3:21 PM,Raghavendra Naidu,7.708489598290739e+17,oppomobileindia,2313218292.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@oppomobileindia Big wish too win @oppomobileindia 

#YourBestDiwaliGift 
#OPPOF3 
#Oppo",,,0.0,9.158544890215873e+17,4
64,10/5/17 3:20 PM,D K,8.847772102418842e+17,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: RT with #YourBestDiwaliGift to win an #OPPOF3 & we will donate Rs. 20 per video towards kids cricket education.
T&C- h�",,,2389.0,9.158541164331786e+17,4
65,10/5/17 3:19 PM,NewsBoss.in,7.532597120286966e+17,,-1.0,en,<a href='http://NewsBoss.in' rel='nofollow'>NewsBoss.in</a>,Oppo will now be setting up its own single-brand retail stores in India.. https://t.co/MxByGqByIq,,,0.0,9.158538902218342e+17,4
66,10/5/17 3:17 PM,Official Roms,8.381196132967424e+17,,-1.0,en,<a href='http://www.google.com/' rel='nofollow'>Google</a>,I added a video to a @YouTube playlist https://t.co/QTDpzC2Eiz Oppo f1f frp remove google account working 100% 2017,,,0.0,9.158535029660915e+17,4
67,10/5/17 3:17 PM,Sleeping Beauty,412953603.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.158534438765811e+17,4
68,10/5/17 3:16 PM,Official Roms,8.381196132967424e+17,,-1.0,en,<a href='http://www.google.com/' rel='nofollow'>Google</a>,"I added a video to a @YouTube playlist https://t.co/KFKC986AbG Unbrick, Remove pattern lock (lock screen) OPPO F3 (CPH1609)",,,0.0,9.158532589414564e+17,4
69,10/5/17 3:16 PM,?AnimeAviNotis?,2778535429.0,HBnotHP,2189793077.0,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,@HBnotHP Not really,,,0.0,9.158530981948047e+17,0
70,10/5/17 3:15 PM,Shashank Gosavi,3071529512.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: RT with #YourBestDiwaliGift to win an #OPPOF3 & we will donate Rs. 20 per video towards kids cricket education.
T&C- h�",,,2389.0,9.158529962520207e+17,4
71,10/5/17 3:15 PM,Aruna Verma,7.144127916002714e+17,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.15852891256234e+17,4
72,10/5/17 3:14 PM,Hemang Kothari,3181859096.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.15852773471617e+17,4
73,10/5/17 3:14 PM,Hemang Kothari,3181859096.0,oppomobileindia,2313218292.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@oppomobileindia Its a nice f3 mobile but you should give upgrade version to all oppo,,,0.0,9.15852679229825e+17,4
74,10/5/17 3:11 PM,david coverdale,340220688.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @donhutch4: You think u have seen everything on a footy pitch
U18 game in Essex.
The oppo player punches and threatens with acid! They k�",,,12.0,9.158520310086779e+17,4
75,10/5/17 3:11 PM,Divya Arjun?Divz?,8.59825563501867e+17,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @OPPOMobileTN: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: http�",,,9.0,9.158519075281345e+17,4
76,10/5/17 3:10 PM,Rails Job Hub,8.493704297940051e+17,,-1.0,en,<a href='https://freelance-ekr990011.c9users.io/' rel='nofollow'>Rail Job Hub</a>,Ruby on Rails Developer:  If you are a Full Stack ROR Developer interested in starting an exciting new oppo... https://t.co/XTAeDPJqmr,,,0.0,9.158517145609747e+17,4
77,10/5/17 3:10 PM,John Mouland,20718523.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @FRFC: After the 3rd consecutive cancellation by our oppo our 2nd XV are looking for a friendly this Sat 7th. Home or local away,,,5.0,9.158515891303506e+17,0
78,10/5/17 3:07 PM,sahukari jagadeesh,9.158498298167951e+17,,-1.0,en,<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>,"RT @oppomobileindia: RT with #YourBestDiwaliGift to win an #OPPOF3 & we will donate Rs. 20 per video towards kids cricket education.
T&C- h�",,,2389.0,9.158510235492064e+17,4
79,10/5/17 3:07 PM,Brad Oppo Ebooks,8.663893387577549e+17,,-1.0,en,<a href='http://127.0.0.1' rel='nofollow'>brad_oppo_ebooks</a>,Worst account ever too exist god I hope your  you want me to be,,,0.0,9.158509060669645e+17,0
80,10/5/17 3:06 PM,Butani Ashish Patel,8.543146516555817e+17,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.158506859036017e+17,4
81,10/5/17 3:06 PM,ARJUN K.V,350166427.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.158506490650542e+17,4
82,10/5/17 3:06 PM,Divya Arjun?Divz?,8.59825563501867e+17,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.158505472272671e+17,4
83,10/5/17 3:05 PM,Rahul Thorat,416229982.0,oppomobileindia,2313218292.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@oppomobileindia Well I never win anything. I love to be loved and love oppo. #YourBestDiwaliGift #OPPOF3,,,0.0,9.158505278999757e+17,4
84,10/5/17 3:05 PM,Rajkumari B,4872913219.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.158504940058542e+17,4
85,10/5/17 3:05 PM,Ashish Pandya,1433371489.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.158504832013187e+17,4
86,10/5/17 3:03 PM,Rajkumari B,4872913219.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @OPPOMobileTN: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: http�",,,9.0,9.15850006602453e+17,4
87,10/5/17 3:01 PM,Amandeep Singh,1734105554.0,,-1.0,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @oppomobileindia: OPPO has been granted its FDI proposals from the government & can now open official OPPO stores in India!
Know more: h�",,,48.0,9.158493073322926e+17,4
